 TITLE = "Cavity Iterative Residual History"
 variables="Iteration""Time(s)""Res1""Res2""Res3"
        1220   3.7231445312500007E-002  0.12850192066435559        2.5918301427596380E-002   2.8349715527620816E-002
        1230   3.7536621093750007E-002  0.13112798921989402        2.5586980990557350E-002   2.7937516801535354E-002
        1240   3.7841796875000007E-002  0.13373447458555304        2.5255426058824238E-002   2.7523725278525868E-002
        1250   3.8146972656250007E-002  0.13631463106421401        2.4923857200374339E-002   2.7108503102465202E-002
        1260   3.8452148437500007E-002  0.13886262326973003        2.4592482814131969E-002   2.6691998721678330E-002
        1270   3.8757324218750007E-002  0.14137343498772570        2.4261499325753961E-002   2.6274347912031083E-002
        1280   3.9062500000000007E-002  0.14384278494465974        2.3931091476373123E-002   2.5855674957090787E-002
        1290   3.9367675781250007E-002  0.14626704940723570        2.3601432697388527E-002   2.5436093971893520E-002
        1300   3.9672851562500007E-002  0.14864319134194978        2.3272685563627597E-002   2.5015710355510871E-002
        1310   3.9978027343750007E-002  0.15096869575628405        2.2945002316505515E-002   2.4594622356461513E-002
        1320   4.0283203125000007E-002  0.15324151079229639        2.2618525448189233E-002   2.4172922734091308E-002
        1330   4.0588378906250007E-002  0.15545999413075415        2.2293388337239775E-002   2.3750700498364849E-002
        1340   4.0893554687500007E-002  0.15762286427541236        2.1969715925775488E-002   2.3328042710083794E-002
        1350   4.1198730468750007E-002  0.15972915631271747        2.1647625427877785E-002   2.2905036323393101E-002
        1360   4.1503906250000007E-002  0.16177818177524511        2.1327227058751955E-002   2.2481770052540498E-002
        1370   4.1809082031250007E-002  0.16376949227296431        2.1008624774072046E-002   2.2058336245232200E-002
        1380   4.2114257812500007E-002  0.16570284659193471        2.0691917008976574E-002   2.1634832745554916E-002
        1390   4.2419433593750007E-002  0.16757818099342839        2.0377197406346050E-002   2.1211364730303793E-002
        1400   4.2724609375000007E-002  0.16939558247662764        2.0064555524282872E-002   2.0788046503641962E-002
        1410   4.3029785156250007E-002  0.17115526479444274        1.9754077513125821E-002   2.0365003236296239E-002
        1420   4.3334960937500007E-002  0.17285754703450251        1.9445846752859580E-002   1.9942372636932618E-002
        1430   4.3640136718750007E-002  0.17450283459599489        1.9139944442421137E-002   1.9520306544914896E-002
        1440   4.3945312500000007E-002  0.17609160240810806        1.8836450133150658E-002   1.9098972435297311E-002
